image,split,source_video,source_sha256,source_frame,timestamp_seconds,dhash,distance_from_previous_kept,annotation_status
images/train/cctv052x2004080609x01863_c7bcac9266_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080609x01863.avi,c7bcac92667f5d1fbc16d3bec07d075133a536a7df3c24927721398263370d16,10,1.0,e216b83870f8f8fa,6,auto_labeled_pending_review
images/train/cctv052x2004080608x01849_8ef4f0c5b5_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01849.avi,8ef4f0c5b5ad18c52e3d9fc8ed021d1a925b46b88cc8aa2e6503f96a07755a13,0,0.0,65e7f0b87e3dfafa,64,auto_labeled_pending_review
images/train/cctv052x2004080608x01849_8ef4f0c5b5_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01849.avi,8ef4f0c5b5ad18c52e3d9fc8ed021d1a925b46b88cc8aa2e6503f96a07755a13,5,0.5,e61e9c387afaf8fa,21,auto_labeled_pending_review
images/train/cctv052x2004080608x01849_8ef4f0c5b5_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01849.avi,8ef4f0c5b5ad18c52e3d9fc8ed021d1a925b46b88cc8aa2e6503f96a07755a13,15,1.5,e61e9c3074fcf8fa,6,auto_labeled_pending_review
images/train/cctv052x2004080608x01849_8ef4f0c5b5_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080608x01849.avi,8ef4f0c5b5ad18c52e3d9fc8ed021d1a925b46b88cc8aa2e6503f96a07755a13,35,3.5,e61e9c3878f8f8f9,6,auto_labeled_pending_review
images/train/cctv052x2004080516x01642_788c736f26_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01642.avi,788c736f261568f55947ba897ad47f527f33381e1e562cfae07a08e2e82fae9d,0,0.0,d68adce2787af3fe,64,auto_labeled_pending_review
images/train/cctv052x2004080516x01642_788c736f26_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01642.avi,788c736f261568f55947ba897ad47f527f33381e1e562cfae07a08e2e82fae9d,5,0.5,f29fbc3c78f3f7ea,19,auto_labeled_pending_review
images/train/cctv052x2004080516x01642_788c736f26_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01642.avi,788c736f261568f55947ba897ad47f527f33381e1e562cfae07a08e2e82fae9d,10,1.0,f29fbc387cf5eefa,8,auto_labeled_pending_review
images/train/cctv052x2004080516x01642_788c736f26_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01642.avi,788c736f261568f55947ba897ad47f527f33381e1e562cfae07a08e2e82fae9d,15,1.5,f29fb83c74edf0fb,10,auto_labeled_pending_review
images/train/cctv052x2004080516x01642_788c736f26_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01642.avi,788c736f261568f55947ba897ad47f527f33381e1e562cfae07a08e2e82fae9d,25,2.5,f29fbc3c76f5f4fa,6,auto_labeled_pending_review
images/train/cctv052x2004080516x01642_788c736f26_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01642.avi,788c736f261568f55947ba897ad47f527f33381e1e562cfae07a08e2e82fae9d,35,3.5,f29fbc347af4f4f9,6,auto_labeled_pending_review
images/train/cctv052x2004080516x01642_788c736f26_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01642.avi,788c736f261568f55947ba897ad47f527f33381e1e562cfae07a08e2e82fae9d,45,4.5,f29fbc387af1fae9,8,auto_labeled_pending_review
images/train/cctv052x2004080516x01642_788c736f26_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01642.avi,788c736f261568f55947ba897ad47f527f33381e1e562cfae07a08e2e82fae9d,50,5.0,f29fbc3878fbfbf5,7,auto_labeled_pending_review
images/train/cctv052x2004080617x00077_e44c641ce6_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00077.avi,e44c641ce6dff4598addc3a66c4b386420587699fc04e9ea22eee933dbd76040,0,0.0,761cbc3979f4f8ea,64,auto_labeled_pending_review
images/train/cctv052x2004080617x00077_e44c641ce6_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00077.avi,e44c641ce6dff4598addc3a66c4b386420587699fc04e9ea22eee933dbd76040,5,0.5,f2869e3979fcf2f9,14,auto_labeled_pending_review
images/train/cctv052x2004080617x00077_e44c641ce6_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00077.avi,e44c641ce6dff4598addc3a66c4b386420587699fc04e9ea22eee933dbd76040,10,1.0,f2869e3979fcedf5,7,auto_labeled_pending_review
images/train/cctv052x2004080617x00077_e44c641ce6_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00077.avi,e44c641ce6dff4598addc3a66c4b386420587699fc04e9ea22eee933dbd76040,15,1.5,f2869e397df4f9fc,6,auto_labeled_pending_review
images/train/cctv052x2004080617x00077_e44c641ce6_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00077.avi,e44c641ce6dff4598addc3a66c4b386420587699fc04e9ea22eee933dbd76040,20,2.0,f2869e397deeebf9,7,auto_labeled_pending_review
images/train/cctv052x2004080617x00077_e44c641ce6_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00077.avi,e44c641ce6dff4598addc3a66c4b386420587699fc04e9ea22eee933dbd76040,40,4.0,f2869e397dfaf8fa,7,auto_labeled_pending_review
images/train/cctv052x2004080617x00077_e44c641ce6_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080617x00077.avi,e44c641ce6dff4598addc3a66c4b386420587699fc04e9ea22eee933dbd76040,50,5.0,f2869e397cf8f6f9,7,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,0,0.0,e5e7f1bc74f0fafa,64,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,5,0.5,e616bc3074f0f9f8,17,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,15,1.5,f616bc3874f5f5f9,7,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,20,2.0,f616bc3874f3fbfa,7,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,25,2.5,f616bc3472faf9f9,9,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,30,3.0,f616bc307af8fbfa,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,35,3.5,f616bc3874fafafa,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,40,4.0,f616bc3070f2f9ef,8,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,45,4.5,f616bc3074f8fafa,8,auto_labeled_pending_review
images/train/cctv052x2004080610x01881_9511e380f1_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01881.avi,9511e380f1006ffd8a042658350675a2b0636968b98e97da0336455906db8e4d,50,5.0,f616b83474fbf9fa,6,auto_labeled_pending_review
images/train/cctv052x2004080519x01691_de542ea949_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01691.avi,de542ea9490cf9ae9f4f07c6184faa085ac02f68c2b2d6c6b5ee45647332a03a,0,0.0,5282ccf878f9f1f9,64,auto_labeled_pending_review
images/train/cctv052x2004080519x01691_de542ea949_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01691.avi,de542ea9490cf9ae9f4f07c6184faa085ac02f68c2b2d6c6b5ee45647332a03a,5,0.5,f21e9c3978faf2f9,15,auto_labeled_pending_review
images/train/cctv052x2004080519x01691_de542ea949_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01691.avi,de542ea9490cf9ae9f4f07c6184faa085ac02f68c2b2d6c6b5ee45647332a03a,10,1.0,f21e983978f0f3fa,6,auto_labeled_pending_review
images/train/cctv052x2004080519x01691_de542ea949_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01691.avi,de542ea9490cf9ae9f4f07c6184faa085ac02f68c2b2d6c6b5ee45647332a03a,20,2.0,f21e983975f4f0ec,9,auto_labeled_pending_review
images/train/cctv052x2004080519x01691_de542ea949_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01691.avi,de542ea9490cf9ae9f4f07c6184faa085ac02f68c2b2d6c6b5ee45647332a03a,25,2.5,f21e9a3974f9f8f8,8,auto_labeled_pending_review
images/train/cctv052x2004080519x01691_de542ea949_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01691.avi,de542ea9490cf9ae9f4f07c6184faa085ac02f68c2b2d6c6b5ee45647332a03a,45,4.5,f21e9a397af8f1f3,9,auto_labeled_pending_review
images/train/cctv052x2004080519x01691_de542ea949_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080519x01691.avi,de542ea9490cf9ae9f4f07c6184faa085ac02f68c2b2d6c6b5ee45647332a03a,50,5.0,f21e9a3b7cfaf0f8,8,auto_labeled_pending_review
images/train/cctv052x2004080516x01643_7fa46b136f_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01643.avi,7fa46b136fcae01ed06dc3293e16fc75def7a181e295e58facb048f73516efc0,0,0.0,d48adcf178fbf1fb,64,auto_labeled_pending_review
images/train/cctv052x2004080516x01643_7fa46b136f_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01643.avi,7fa46b136fcae01ed06dc3293e16fc75def7a181e295e58facb048f73516efc0,5,0.5,f297bc3878f5fbeb,19,auto_labeled_pending_review
images/train/cctv052x2004080516x01643_7fa46b136f_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01643.avi,7fa46b136fcae01ed06dc3293e16fc75def7a181e295e58facb048f73516efc0,15,1.5,f29fbc3870f3faed,7,auto_labeled_pending_review
images/train/cctv052x2004080516x01643_7fa46b136f_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01643.avi,7fa46b136fcae01ed06dc3293e16fc75def7a181e295e58facb048f73516efc0,20,2.0,f297bc3872f2eae6,7,auto_labeled_pending_review
images/train/cctv052x2004080516x01643_7fa46b136f_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01643.avi,7fa46b136fcae01ed06dc3293e16fc75def7a181e295e58facb048f73516efc0,35,3.5,f297bc3876fceef8,9,auto_labeled_pending_review
images/train/cctv052x2004080516x01643_7fa46b136f_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01643.avi,7fa46b136fcae01ed06dc3293e16fc75def7a181e295e58facb048f73516efc0,40,4.0,f29fbc3074ecfcfb,8,auto_labeled_pending_review
images/train/cctv052x2004080516x01643_7fa46b136f_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01643.avi,7fa46b136fcae01ed06dc3293e16fc75def7a181e295e58facb048f73516efc0,50,5.0,f297bc3074ecf3ea,7,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,0,0.0,65e5fc3178f4f8fa,64,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,5,0.5,e2169c397cf8f4fd,21,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,10,1.0,e2169c3974fcfbfa,9,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,15,1.5,e2169c397cfaf0f8,7,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,20,2.0,e2169c397cf1f1fb,6,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,30,3.0,e2169c3972f2f2fa,8,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,40,4.0,e2169c3172f1f1fb,6,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,45,4.5,e2169c3170f3f7f2,6,auto_labeled_pending_review
images/train/cctv052x2004080611x01894_6d4a98a303_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080611x01894.avi,6d4a98a3033b7a67f4373dd5847e15285d7caf4d70152000cb79eb7c91664dc0,50,5.0,e2169c3572f6f1f9,9,auto_labeled_pending_review
images/train/cctv052x2004080520x01700_50db8783e2_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080520x01700.avi,50db8783e2e560effbddb587563b64f1e5e35e7e104b293ef541bc2b89e6a64c,0,0.0,d2828ce174f4f0fa,64,auto_labeled_pending_review
images/train/cctv052x2004080520x01700_50db8783e2_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080520x01700.avi,50db8783e2e560effbddb587563b64f1e5e35e7e104b293ef541bc2b89e6a64c,5,0.5,f21e98397df9f1f8,18,auto_labeled_pending_review
images/train/cctv052x2004080520x01700_50db8783e2_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080520x01700.avi,50db8783e2e560effbddb587563b64f1e5e35e7e104b293ef541bc2b89e6a64c,10,1.0,f21e983978f2f0f8,6,auto_labeled_pending_review
images/train/cctv052x2004080520x01700_50db8783e2_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080520x01700.avi,50db8783e2e560effbddb587563b64f1e5e35e7e104b293ef541bc2b89e6a64c,20,2.0,f21e983975f8f8ec,8,auto_labeled_pending_review
images/train/cctv052x2004080520x01700_50db8783e2_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080520x01700.avi,50db8783e2e560effbddb587563b64f1e5e35e7e104b293ef541bc2b89e6a64c,25,2.5,f21e983978e8f8f8,6,auto_labeled_pending_review
images/train/cctv052x2004080516x01641_fc82cdba60_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01641.avi,fc82cdba600ca446ec65dbe3532f710d239ec6382e455946d5fac16f214ee3c7,0,0.0,d4829c387cfbf8fb,64,auto_labeled_pending_review
images/train/cctv052x2004080516x01641_fc82cdba60_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01641.avi,fc82cdba600ca446ec65dbe3532f710d239ec6382e455946d5fac16f214ee3c7,5,0.5,f29fbe387cfaf0ed,14,auto_labeled_pending_review
images/train/cctv052x2004080516x01641_fc82cdba60_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01641.avi,fc82cdba600ca446ec65dbe3532f710d239ec6382e455946d5fac16f214ee3c7,10,1.0,f29fbc3878fbf5fb,8,auto_labeled_pending_review
images/train/cctv052x2004080516x01641_fc82cdba60_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01641.avi,fc82cdba600ca446ec65dbe3532f710d239ec6382e455946d5fac16f214ee3c7,15,1.5,f29fbc3878f5ebfa,8,auto_labeled_pending_review
images/train/cctv052x2004080516x01641_fc82cdba60_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01641.avi,fc82cdba600ca446ec65dbe3532f710d239ec6382e455946d5fac16f214ee3c7,20,2.0,f29ebc3878f5f6fe,6,auto_labeled_pending_review
images/train/cctv052x2004080516x01641_fc82cdba60_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01641.avi,fc82cdba600ca446ec65dbe3532f710d239ec6382e455946d5fac16f214ee3c7,25,2.5,f29ebc3874e7f9f8,10,auto_labeled_pending_review
images/train/cctv052x2004080516x01641_fc82cdba60_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01641.avi,fc82cdba600ca446ec65dbe3532f710d239ec6382e455946d5fac16f214ee3c7,35,3.5,f29fbc3876fdf1fc,7,auto_labeled_pending_review
images/train/cctv052x2004080516x01641_fc82cdba60_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080516x01641.avi,fc82cdba600ca446ec65dbe3532f710d239ec6382e455946d5fac16f214ee3c7,45,4.5,f29fb8307af3e9f9,11,auto_labeled_pending_review
images/train/cctv052x2004080517x01654_cd9071d2a6_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01654.avi,cd9071d2a635f9b40baa1410d19df0680b0bbbd33c01d375a6f9ce73f37dc94b,0,0.0,d19ebc3271f1ecee,64,auto_labeled_pending_review
images/train/cctv052x2004080517x01654_cd9071d2a6_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01654.avi,cd9071d2a635f9b40baa1410d19df0680b0bbbd33c01d375a6f9ce73f37dc94b,15,1.5,f29ebc3271e9ecea,6,auto_labeled_pending_review
images/train/cctv052x2004080517x01654_cd9071d2a6_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080517x01654.avi,cd9071d2a635f9b40baa1410d19df0680b0bbbd33c01d375a6f9ce73f37dc94b,45,4.5,f29ebc3279e5ed69,7,auto_labeled_pending_review
images/train/cctv052x2004080606x01832_bf0098fd29_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01832.avi,bf0098fd2986caf3d3e97ba4ca4c7ee3eec7184cff205d89d6fae7968a9c165e,0,0.0,d61eb83478f4f4fa,64,auto_labeled_pending_review
images/train/cctv052x2004080606x01832_bf0098fd29_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01832.avi,bf0098fd2986caf3d3e97ba4ca4c7ee3eec7184cff205d89d6fae7968a9c165e,5,0.5,f216bc3078f4f0fa,6,auto_labeled_pending_review
images/train/cctv052x2004080606x01832_bf0098fd29_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01832.avi,bf0098fd2986caf3d3e97ba4ca4c7ee3eec7184cff205d89d6fae7968a9c165e,15,1.5,f216bc387cf8f9f9,8,auto_labeled_pending_review
images/train/cctv052x2004080606x01832_bf0098fd29_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080606x01832.avi,bf0098fd2986caf3d3e97ba4ca4c7ee3eec7184cff205d89d6fae7968a9c165e,25,2.5,f216bc3878f0f0f2,7,auto_labeled_pending_review
images/train/cctv052x2004080610x01882_86aa5357e2_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01882.avi,86aa5357e279be6533c502472ad1355c346044ec74c6709fd124725842db0b00,0,0.0,e5e7f0b97d3f7df8,64,auto_labeled_pending_review
images/train/cctv052x2004080610x01882_86aa5357e2_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01882.avi,86aa5357e279be6533c502472ad1355c346044ec74c6709fd124725842db0b00,5,0.5,e61ebc3874f9f8f8,22,auto_labeled_pending_review
images/train/cctv052x2004080610x01882_86aa5357e2_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01882.avi,86aa5357e279be6533c502472ad1355c346044ec74c6709fd124725842db0b00,15,1.5,e61eb83470f0fafa,8,auto_labeled_pending_review
images/train/cctv052x2004080610x01882_86aa5357e2_f0000020_t0000002000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01882.avi,86aa5357e279be6533c502472ad1355c346044ec74c6709fd124725842db0b00,20,2.0,e61ebc3070f8f4fa,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01882_86aa5357e2_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01882.avi,86aa5357e279be6533c502472ad1355c346044ec74c6709fd124725842db0b00,25,2.5,e61ebc3070f4fdf9,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01882_86aa5357e2_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01882.avi,86aa5357e279be6533c502472ad1355c346044ec74c6709fd124725842db0b00,30,3.0,e61ebc3070f2f8fa,6,auto_labeled_pending_review
images/train/cctv052x2004080610x01882_86aa5357e2_f0000050_t0000005000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080610x01882.avi,86aa5357e279be6533c502472ad1355c346044ec74c6709fd124725842db0b00,50,5.0,e61ebc3878fcf8f9,7,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,0,0.0,f616983c72f4f8fa,64,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,5,0.5,e6169c3874f8f8fa,7,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000010_t0000001000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,10,1.0,f6169c3474f8f6fb,7,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000015_t0000001500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,15,1.5,f6169c3470f6f9f9,9,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000025_t0000002500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,25,2.5,f6169c307cf2fafa,8,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000030_t0000003000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,30,3.0,f6169c3874f5f5fb,10,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000035_t0000003500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,35,3.5,f6169c3874f6f0f8,6,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000040_t0000004000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,40,4.0,f6169c3476f0f2f3,9,auto_labeled_pending_review
images/train/cctv052x2004080613x00008_e3c7e12b9c_f0000045_t0000004500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080613x00008.avi,e3c7e12b9c52cbdd6292dcc5877ca8ddd8428b2d7fe1cac30d0d5d4f5827aaa5,45,4.5,f6169c347af5f4fa,8,auto_labeled_pending_review
images/train/cctv052x2004080612x00002_014d9e3bbf_f0000000_t0000000000.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080612x00002.avi,014d9e3bbf0bbbf971f3d1d7ac95954a3622f38c9a644495335428cae02380c9,0,0.0,6566b83070f8f6f2,64,auto_labeled_pending_review
images/train/cctv052x2004080612x00002_014d9e3bbf_f0000005_t0000000500.jpg,train,D:\Users\L1\Downloads\archive\video\cctv052x2004080612x00002.avi,014d9e3bbf0bbbf971f3d1d7ac95954a3622f38c9a644495335428cae02380c9,5,0.5,f696b83078f4f4fb,14,auto_labeled_pending_review
